Xk_1 Xk_2 Xk_3 Xk_4 Xk_5 Xk_6 Xk_7 Xk_8 Xk_9 Xk_10 Xk_11 Xk_12 Xk_13 Xk_14 Xk_15 Xk_16 Xk_17 Xk_18 Xk_19 Xk_20
0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0
0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 1
1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0
0 1 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0
0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0
0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1
0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0
1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0
1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0
0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 1
0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0
0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0
1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0
0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1
0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0
0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1
0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0
1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 1
0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0
1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0
0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0
1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0
0 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0
0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0
1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1
0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0
0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0 0 1
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 1 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1
0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1
0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0
1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
1 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0 0 0 1 1
0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0
0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 1
0 0 1 0 0 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1
1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0
0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0
1 0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
0 1 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0
0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1
1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 1
0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0
0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 0
0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0
0 0 0 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0
1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0
0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 0 0
0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0
1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0
0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 0 0 0
0 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0
0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0
0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0
0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0
0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0
1 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0
0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 1 0
1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0
1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 0 1 1 0 0
0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0
0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0
1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0
0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 0
0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0
1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0
0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0
0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0
0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0
1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 1
0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0
1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0
0 0 0 1 1 1 1 0 0 0 0 1 1 0 1 0 0 0 1 1
0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0
0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0
0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0
0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0
0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0
0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1
1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0
0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0
0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 0 1 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 0 0 0
0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0
1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0
1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0
0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0
0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0
0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0
0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0
1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1
0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1
0 1 1 0 1 1 0 1 0 1 0 0 1 1 0 1 1 1 1 1
1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0
1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0
0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0
0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0
0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0
0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0 0 0
1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0
1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1
0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0
0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0
0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1
0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 0
0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1
0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 1 0 0 0
0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 0
0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1
0 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0
0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0
0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1
1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 1 0 1 1 1 0 0 0 1 0 1 0 1 0 0 0
1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 0 0
0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0
1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1
0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 1 1 0
1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
0 0 1 1 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0
0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1
0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0
1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1
0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1
1 0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0
0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1
0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1
0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1
1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1
1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 0
0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 0 0 0 1 1
0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0
1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1
0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1
0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 1 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 1
0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0
0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 1 1 0 0
0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0
0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0
0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 0 1 0 0
1 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0
1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
1 1 0 0 1 1 1 0 1 0 0 0 0 1 1 0 1 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0
0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0
0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0 0 0
0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0
1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0
